4 qid:291 1:0.166666666667 2:186 3:19637 4:0.791273590625 # 291_sprint
3 qid:291 1:0.333333333333 2:3432 3:320811 4:2.60251624503 # 291_run
1 qid:292 1:0.2 2:5996 3:331541 4:7.12495252798 # 292_total
2 qid:292 1:0.2 2:1433 3:143869 4:7.2660409263 # 292_cover
4 qid:292 1:0.166666666667 2:203 3:28217 4:4.99185234643 # 292_extend
5 qid:292 1:0.333333333333 2:3432 3:320811 4:7.71185156645 # 292_run
2 qid:292 1:0.0833333333333 2:0 3:0 4:0 # 292_continue for
3 qid:292 1:0.25 2:7258 3:480574 4:8.86952964596 # 292_last
3 qid:292 1:0.25 2:336 3:29349 4:5.73574123765 # 292_fill
6 qid:292 1:0.142857142857 2:162 3:20754 4:5.37721793101 # 292_stretch
1 qid:293 1:0.166666666667 2:1440 3:113757 4:2.70305414477 # 293_appear
2 qid:293 1:0.0833333333333 2:0 3:0 4:0 # 293_be published
4 qid:293 1:0.333333333333 2:3432 3:320811 4:3.46008007987 # 293_run
3 qid:293 1:0.0555555555556 2:0 3:0 4:0 # 293_appear in sequence
4 qid:293 1:0.0769230769231 2:0 3:0 4:0 # 293_be serialised
5 qid:294 1:0.142857142857 2:3714 3:305710 4:6.82384514618 # 294_control
1 qid:294 1:0.2 2:399 3:55621 4:4.27744426244 # 294_chair
4 qid:294 1:0.125 2:53 3:5070 4:2.33637572205 # 294_organise
2 qid:294 1:0.166666666667 2:251 3:31498 4:6.31988502165 # 294_manage
3 qid:294 1:0.333333333333 2:3432 3:320811 4:7.37971315561 # 294_run
4 qid:295 1:0.5 2:6205 3:241306 4:7.48470989119 # 295_go
1 qid:295 1:0.25 2:11026 3:787126 4:6.23582554331 # 295_work
2 qid:295 1:0.125 2:1810 3:109023 4:3.59867813843 # 295_function
3 qid:295 1:0.333333333333 2:3432 3:320811 4:6.24166761951 # 295_run
3 qid:295 1:0.142857142857 2:347 3:60027 4:4.61535222942 # 295_operate
2 qid:296 1:0.166666666667 2:251 3:31498 4:7.50202919648 # 296_manage
1 qid:296 1:0.125 2:53 3:5070 4:2.65981421184 # 296_organise
4 qid:296 1:0.125 2:1515 3:154066 4:9.84616807854 # 296_complete
3 qid:296 1:0.166666666667 2:383 3:26214 4:7.18414612606 # 296_handle
2 qid:296 1:0.333333333333 2:3432 3:320811 4:11.357210693 # 296_run
1 qid:297 1:0.5 2:6205 3:241306 4:4.4783082326 # 297_go
4 qid:297 1:0.142857142857 2:60 3:13516 4:2.5408034698 # 297_proceed
5 qid:297 1:0.25 2:905 3:63353 4:2.870995456 # 297_flow
2 qid:297 1:0.1 2:0 3:0 4:0 # 297_go against
4 qid:297 1:0.333333333333 2:3432 3:320811 4:3.99566056085 # 297_run
3 qid:297 1:0.1 2:18 3:1946 4:0.70971371107 # 297_contradict
4 qid:298 1:0.142857142857 2:100 3:8417 4:1.65793977945 # 298_execute
3 qid:298 1:0.142857142857 2:347 3:60027 4:4.02343296033 # 298_operate
5 qid:298 1:0.142857142857 2:7122 3:436964 4:3.99053428578 # 298_include
2 qid:298 1:0.333333333333 2:13458 3:672811 4:5.01949118539 # 298_use
1 qid:298 1:0.333333333333 2:3432 3:320811 4:4.56394093924 # 298_run
2 qid:299 1:0.2 2:798 3:62184 4:1.19415838239 # 299_avoid
6 qid:299 1:0.166666666667 2:2 3:397 4:0.000283643765272 # 299_scurry
1 qid:299 1:0.333333333333 2:3432 3:320811 4:1.86014715971 # 299_run
3 qid:299 1:0.0769230769231 2:0 3:0 4:0 # 299_try to escape
5 qid:299 1:0.25 2:380 3:27843 4:1.10626282461 # 299_rush
4 qid:299 1:0.25 2:130 3:15634 4:0.574069264679 # 299_flee
